batting_team,bowling_team,venue,runs_left,ball_left,wicket_left,crr,rrr,result
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,171,101,8,6.95,10.16,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,170,100,8,6.9,10.2,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,169,99,8,6.86,10.24,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,165,98,8,7.64,10.1,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,164,97,8,7.57,10.14,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,164,96,8,7.25,10.25,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,160,95,8,7.92,10.11,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,159,94,8,7.85,10.15,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,158,93,8,7.78,10.19,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,158,92,8,7.5,10.3,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,156,91,8,7.66,10.29,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,156,90,7,7.4,10.4,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,156,89,7,7.16,10.52,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,155,88,7,7.12,10.57,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,154,87,7,7.09,10.62,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,153,86,7,7.06,10.67,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,153,85,7,6.86,10.8,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,153,84,7,6.67,10.93,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,152,83,7,6.65,10.99,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,151,82,7,6.63,11.05,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,150,81,7,6.62,11.11,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,148,80,7,6.75,11.1,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,146,79,7,6.88,11.09,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,142,78,7,7.29,10.92,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,141,77,7,7.26,10.99,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,140,77,7,7.4,10.91,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,139,76,7,7.36,10.97,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,138,75,7,7.33,11.04,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,137,74,7,7.3,11.11,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,136,73,7,7.28,11.18,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,136,72,7,7.12,11.33,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,130,71,7,7.71,10.99,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,129,70,7,7.68,11.06,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,128,69,7,7.65,11.13,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,127,68,7,7.62,11.21,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,126,67,7,7.58,11.28,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,125,66,7,7.56,11.36,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,125,65,7,7.42,11.54,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,123,64,7,7.5,11.53,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,122,63,7,7.47,11.62,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,122,62,7,7.34,11.81,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,121,61,7,7.32,11.9,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,121,60,7,7.2,12.1,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,121,59,7,7.08,12.31,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,120,58,7,7.06,12.41,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,120,57,7,6.95,12.63,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,119,56,7,6.94,12.75,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,118,55,7,6.92,12.87,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,117,54,7,6.91,13.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,116,53,7,6.9,13.13,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,115,52,7,6.88,13.27,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,113,51,7,6.96,13.29,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,113,50,7,6.86,13.56,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,112,49,7,6.85,13.71,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,111,48,7,6.83,13.88,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,109,47,7,6.9,13.91,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,105,46,7,7.14,13.7,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,103,45,7,7.2,13.73,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,102,44,7,7.18,13.91,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,101,43,7,7.17,14.09,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,97,42,7,7.38,13.86,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,96,41,7,7.37,14.05,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,94,40,7,7.42,14.1,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,93,39,7,7.41,14.31,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,92,38,7,7.39,14.53,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,86,37,7,7.73,13.95,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,85,36,7,7.71,14.17,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,84,35,7,7.69,14.4,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,84,34,7,7.6,14.82,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,80,35,7,7.98,13.71,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,80,34,6,7.88,14.12,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,79,33,6,7.86,14.36,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,77,32,6,7.91,14.44,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,75,31,6,7.96,14.52,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,75,30,6,7.87,15.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,73,29,6,7.91,15.1,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,72,28,6,7.89,15.43,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,71,27,6,7.87,15.78,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,67,26,6,8.04,15.46,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,65,25,6,8.08,15.6,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,64,24,6,8.06,16.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,63,23,6,8.04,16.43,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,63,23,6,8.04,16.43,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,61,22,6,8.08,16.64,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,60,21,6,8.06,17.14,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,60,20,5,7.98,18.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,59,19,5,7.96,18.63,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,59,18,5,7.88,19.67,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,58,17,5,7.86,20.47,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,53,16,5,8.08,19.88,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,52,15,5,8.06,20.8,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,52,14,5,7.98,22.29,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,50,13,5,8.02,23.08,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,49,12,5,8.0,24.5,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,48,11,5,7.98,26.18,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,47,10,5,7.96,28.2,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,46,9,5,7.95,30.67,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,45,11,5,8.15,24.55,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,39,10,5,8.4,23.4,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,38,9,5,8.38,25.33,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,37,8,5,8.36,27.75,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,36,7,5,8.34,30.86,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,34,6,5,8.37,34.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,32,5,5,8.4,38.4,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,31,5,5,8.45,37.2,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,30,4,5,8.43,45.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,29,3,5,8.41,58.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,23,2,5,8.64,69.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,17,1,5,8.87,102.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,16,0,5,8.85,0.0,0
Sunrisers Hyderabad,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,15,-1,5,8.83,-90.0,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,203,119,10,6.0,10.24,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,202,118,10,6.0,10.27,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,202,117,10,4.0,10.36,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,201,116,10,4.5,10.4,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,201,115,10,3.6,10.49,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,200,114,10,4.0,10.53,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,194,113,10,8.57,10.3,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,190,112,10,10.5,10.18,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,186,113,10,15.43,9.88,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,186,112,10,13.5,9.96,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,186,111,10,12.0,10.05,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,184,110,10,12.0,10.04,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,184,109,9,10.91,10.13,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,184,108,9,10.0,10.22,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,184,107,9,9.23,10.32,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,184,106,9,8.57,10.42,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,182,105,9,8.8,10.4,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,181,104,9,8.62,10.44,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,179,103,9,8.82,10.43,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,179,102,8,8.33,10.53,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,178,101,8,8.21,10.57,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,178,100,8,7.8,10.68,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,175,99,8,8.29,10.61,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,174,98,8,8.18,10.65,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,174,97,8,7.83,10.76,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,173,96,8,7.75,10.81,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,173,95,8,7.44,10.93,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,172,94,8,7.38,10.98,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,172,93,7,7.11,11.1,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,171,92,7,7.07,11.15,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,171,91,7,6.83,11.27,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,170,90,7,6.8,11.33,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,170,89,7,6.58,11.46,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,170,88,7,6.38,11.59,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,169,87,7,6.36,11.66,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,169,86,7,6.18,11.79,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,169,85,7,6.0,11.93,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,169,84,7,5.83,12.07,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,168,83,7,5.84,12.14,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,167,82,7,5.84,12.22,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,166,81,7,5.85,12.3,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,164,80,7,6.0,12.3,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,163,79,7,6.0,12.38,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,162,78,7,6.0,12.46,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,161,77,7,6.0,12.55,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,161,76,7,5.86,12.71,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,161,77,7,6.0,12.55,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,160,76,7,6.0,12.63,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,159,75,7,6.0,12.72,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,155,74,7,6.39,12.57,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,153,73,7,6.51,12.58,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,147,72,7,7.12,12.25,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,146,71,7,7.1,12.34,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,145,70,7,7.08,12.43,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,141,69,7,7.41,12.26,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,140,68,7,7.38,12.35,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,139,67,7,7.36,12.45,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,138,66,7,7.33,12.55,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,137,65,7,7.31,12.65,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,135,65,7,7.53,12.46,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,131,64,7,7.82,12.28,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,130,63,7,7.79,12.38,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,129,62,7,7.76,12.48,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,128,61,7,7.73,12.59,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,127,60,7,7.7,12.7,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,127,59,6,7.57,12.92,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,126,58,6,7.55,13.03,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,125,57,6,7.52,13.16,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,124,56,6,7.5,13.29,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,123,55,6,7.48,13.42,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,122,54,6,7.45,13.56,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,120,53,6,7.52,13.58,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,119,53,6,7.61,13.47,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,119,52,6,7.5,13.73,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,115,51,6,7.74,13.53,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,113,50,6,7.8,13.56,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,112,49,6,7.77,13.71,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,111,48,6,7.75,13.88,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,110,47,6,7.73,14.04,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,109,47,6,7.81,13.91,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,108,46,6,7.78,14.09,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,108,45,5,7.68,14.4,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,107,44,5,7.66,14.59,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,106,43,5,7.64,14.79,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,105,42,5,7.62,15.0,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,101,41,5,7.82,14.78,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,100,41,5,7.9,14.63,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,99,40,5,7.88,14.85,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,99,39,5,7.78,15.23,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,93,38,5,8.12,14.68,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,93,37,4,8.02,15.08,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,91,36,4,8.07,15.17,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,90,35,4,8.05,15.43,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,90,34,4,7.95,15.88,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,89,33,4,7.93,16.18,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,89,32,3,7.84,16.69,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,89,31,3,7.75,17.23,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,89,30,3,7.67,17.8,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,88,29,3,7.65,18.21,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,87,28,3,7.63,18.64,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,87,27,2,7.55,19.33,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,87,26,2,7.47,20.08,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,87,25,2,7.39,20.88,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,83,24,2,7.56,20.75,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,82,23,2,7.55,21.39,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,81,22,2,7.53,22.09,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,80,21,2,7.52,22.86,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,79,20,2,7.5,23.7,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,78,19,2,7.49,24.63,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,74,18,2,7.65,24.67,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,73,17,2,7.63,25.76,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,72,16,2,7.62,27.0,0
Rajasthan Royals,Chennai Super Kings,Maharashtra Cricket Association Stadium,71,15,2,7.6,28.4,0
